src	trg	weight
Grateful Dead	Paul McCartney	2.6629750618672015
Grateful Dead	John Mayer	2.6629750618672015
Grateful Dead	rock music	2.6629750618672015
Grateful Dead	Pink Floyd	2.6629750618672015
Grateful Dead	Sublime (band)	2.6629750618672015
Grateful Dead	The Band	2.6629750618672015
Grateful Dead	Jefferson Starship	2.6629750618672015
Grateful Dead	Vampire Weekend	2.6629750618672015
Grateful Dead	The Lovin' Spoonful	2.6629750618672015
Grateful Dead	Lenny Kravitz	2.6629750618672015
Grateful Dead	Pearl Jam	2.6629750618672015
Grateful Dead	Santana (band)	2.6629750618672015
Grateful Dead	Jefferson Airplane	2.6629750618672015
Grateful Dead	The Beach Boys	2.6629750618672015
Grateful Dead	The Velvet Underground	2.6629750618672015
Grateful Dead	System of a Down	2.6629750618672015
Grateful Dead	Traffic (band)	2.6629750618672015
Great White	Judas Priest	1.130354396606323
Great White	Ratt	1.130354396606323
Great White	Ozzy Osbourne	1.130354396606323
Great White	Poison (American band)	1.130354396606323
Great White	Warrant (American band)	1.130354396606323
Great White	Whitesnake	1.130354396606323
Great White	W.A.S.P. (band)	1.130354396606323
Great White	Guns N' Roses	1.130354396606323
Great White	Tesla (band)	1.130354396606323
Great White	Twisted Sister	1.130354396606323
Great White	Skid Row (American band)	1.130354396606323
Great White	Quiet Riot	1.130354396606323
Great White	Megadeth	1.130354396606323
Great White	Iron Maiden	1.130354396606323
Great White	Scorpions (band)	1.130354396606323
Great White	Kiss (band)	1.130354396606323
Green Day	Radiohead	5.762616008517181
Green Day	The Offspring	5.762616008517181
Green Day	The Clash	5.762616008517181
Green Day	The Smashing Pumpkins	5.762616008517181
Green Day	Ramones	5.762616008517181
Green Day	Paramore	5.762616008517181
Green Day	Twenty One Pilots	5.762616008517181
Green Day	Pixies (band)	5.762616008517181
Green Day	Jimmy Eat World	5.762616008517181
Green Day	Hall & Oates	5.762616008517181
Green Day	Midnight Oil	5.762616008517181
Green Day	The Killers	5.762616008517181
Green Day	John Lennon	5.762616008517181
Green Day	My Chemical Romance	5.762616008517181
Green Day	Simple Plan	5.762616008517181
Green Day	Jackson Browne	5.762616008517181
Green Day	U2	5.762616008517181
Green Day	Oasis (band)	5.762616008517181
Green Day	New York Dolls	5.762616008517181
Green Day	Weezer	5.762616008517181
Green Day	Meat Loaf	5.762616008517181
Green Day	Melissa Etheridge	5.762616008517181
Green Day	rock music	5.762616008517181
Green Day	Panic! at the Disco	5.762616008517181
Green Day	The Who	5.762616008517181
Green Day	Sex Pistols	5.762616008517181
Green Day	The Go-Go's	5.762616008517181
Green Day	Red Hot Chili Peppers	5.762616008517181
Green Day	Kaiser Chiefs	5.762616008517181
Green Day	Iggy Pop	5.762616008517181
Green Day	Sum 41	5.762616008517181
Green Day	Social Distortion	5.762616008517181
Green Day	Nirvana (band)	5.762616008517181
Green Day	Tom Petty and the Heartbreakers	5.762616008517181
Green Day	Third Eye Blind	5.762616008517181
Greta Van Fleet	rock music	1.0500954205338777
Greta Van Fleet	Joe Cocker	1.0500954205338777
Greta Van Fleet	Queen (band)	1.0500954205338777
Greta Van Fleet	Led Zeppelin	1.0500954205338777
Greta Van Fleet	Robert Plant	1.0500954205338777
Greta Van Fleet	Rush (band)	1.0500954205338777
Greta Van Fleet	Metallica	1.0500954205338777
Guns N' Roses	Sheryl Crow	11.762886803957855
Guns N' Roses	Heart (band)	11.762886803957855
Guns N' Roses	Queen (band)	11.762886803957855
Guns N' Roses	The Smashing Pumpkins	11.762886803957855
Guns N' Roses	Nickelback	11.762886803957855
Guns N' Roses	Ramones	11.762886803957855
Guns N' Roses	The Presidents of the United States of America (band)	11.762886803957855
Guns N' Roses	Joe Satriani	11.762886803957855
Guns N' Roses	Paul McCartney and Wings	11.762886803957855
Guns N' Roses	Ozzy Osbourne	11.762886803957855
Guns N' Roses	Primus (band)	11.762886803957855
Guns N' Roses	The Cult	11.762886803957855
Guns N' Roses	The Pretty Reckless	11.762886803957855
Guns N' Roses	Papa Roach	11.762886803957855
Guns N' Roses	John Lennon	11.762886803957855
Guns N' Roses	Robert Plant	11.762886803957855
Guns N' Roses	Megadeth	11.762886803957855
Guns N' Roses	Iron Maiden	11.762886803957855
Guns N' Roses	Scorpions (band)	11.762886803957855
Guns N' Roses	Hinder	11.762886803957855
Guns N' Roses	U2	11.762886803957855
Guns N' Roses	Oasis (band)	11.762886803957855
Guns N' Roses	Jane's Addiction	11.762886803957855
Guns N' Roses	Mötley Crüe	11.762886803957855
Guns N' Roses	New York Dolls	11.762886803957855
Guns N' Roses	Soundgarden	11.762886803957855
Guns N' Roses	Tom Petty	11.762886803957855
Guns N' Roses	Led Zeppelin	11.762886803957855
Guns N' Roses	The Sweet	11.762886803957855
Guns N' Roses	Nine Inch Nails	11.762886803957855
Guns N' Roses	Van Halen	11.762886803957855
Guns N' Roses	rock music	11.762886803957855
Guns N' Roses	Skid Row (American band)	11.762886803957855
Guns N' Roses	Lacuna Coil	11.762886803957855
Guns N' Roses	The Lumineers	11.762886803957855
Guns N' Roses	The Who	11.762886803957855
Guns N' Roses	Trivium (band)	11.762886803957855
Guns N' Roses	Sex Pistols	11.762886803957855
Guns N' Roses	The Rolling Stones	11.762886803957855
Guns N' Roses	Red Hot Chili Peppers	11.762886803957855
Guns N' Roses	T. Rex (band)	11.762886803957855
Guns N' Roses	Living Colour	11.762886803957855
Guns N' Roses	Jim Croce	11.762886803957855
Guns N' Roses	Metallica	11.762886803957855
Guns N' Roses	Iggy Pop	11.762886803957855
Guns N' Roses	Neil Young	11.762886803957855
Guns N' Roses	Sum 41	11.762886803957855
Guns N' Roses	Queensrÿche	11.762886803957855
Guns N' Roses	Thin Lizzy	11.762886803957855
Guns N' Roses	Velvet Revolver	11.762886803957855
Guns N' Roses	Marilyn Manson (band)	11.762886803957855
Guns N' Roses	Halestorm	11.762886803957855
Guns N' Roses	Nirvana (band)	11.762886803957855
Guns N' Roses	Motörhead	11.762886803957855
Guns N' Roses	Kiss (band)	11.762886803957855
Guns N' Roses	Rise Against	11.762886803957855
Halestorm	Highly Suspect	1.8754289367282149
Halestorm	Skillet (band)	1.8754289367282149
Halestorm	Starset	1.8754289367282149
Halestorm	Ozzy Osbourne	1.8754289367282149
Halestorm	Heart (band)	1.8754289367282149
Halestorm	The Pretty Reckless	1.8754289367282149
Halestorm	Shinedown	1.8754289367282149
Halestorm	rock music	1.8754289367282149
Halestorm	Stone Sour	1.8754289367282149
Halestorm	Papa Roach	1.8754289367282149
Halestorm	Skid Row (American band)	1.8754289367282149
Halestorm	Three Days Grace	1.8754289367282149
Halestorm	Megadeth	1.8754289367282149
Halestorm	Staind	1.8754289367282149
Hall & Oates	rock music	1.2996046172229063
Hall & Oates	The Doors	1.2996046172229063
Hall & Oates	Van Halen	1.2996046172229063
Hall & Oates	Linda Ronstadt	1.2996046172229063
Hall & Oates	The Everly Brothers	1.2996046172229063
Hall & Oates	Simon & Garfunkel	1.2996046172229063
Hall & Oates	INXS	1.2996046172229063
Hall & Oates	Paul McCartney	1.2996046172229063
Hall & Oates	Icehouse (band)	1.2996046172229063
Hall & Oates	Train (band)	1.2996046172229063
Hall & Oates	The Beach Boys	1.2996046172229063
Harry Chapin	James Taylor	1.0584156366364796
Harry Chapin	Joan Jett	1.0584156366364796
Harry Chapin	Pat Benatar	1.0584156366364796
Harry Chapin	Kenny Loggins	1.0584156366364796
Harry Chapin	Run-DMC	1.0584156366364796
Harry Chapin	Jackson Browne	1.0584156366364796
Harry Nilsson	The Yardbirds	1.6150321817946112
Harry Nilsson	Weezer	1.6150321817946112
Harry Nilsson	Little Richard	1.6150321817946112
Harry Nilsson	Paul McCartney	1.6150321817946112
Harry Nilsson	Three Dog Night	1.6150321817946112
Harry Nilsson	Stevie Nicks	1.6150321817946112
Harry Nilsson	The Beatles	1.6150321817946112
Harry Nilsson	Imagine Dragons	1.6150321817946112
Harry Nilsson	John Lennon	1.6150321817946112
Harry Nilsson	Ringo Starr	1.6150321817946112
Harry Nilsson	Simon & Garfunkel	1.6150321817946112
Harry Nilsson	The Monkees	1.6150321817946112
Harry Nilsson	Peter Frampton	1.6150321817946112
Heart (band)	Soundgarden	2.5484902760267927
Heart (band)	Led Zeppelin	2.5484902760267927
Heart (band)	ZZ Top	2.5484902760267927
Heart (band)	Rod Stewart	2.5484902760267927
Heart (band)	Queen (band)	2.5484902760267927
Heart (band)	Lacuna Coil	2.5484902760267927
Heart (band)	Paramore	2.5484902760267927
Heart (band)	Journey (band)	2.5484902760267927
Heart (band)	R.E.M.	2.5484902760267927
Heart (band)	Ozzy Osbourne	2.5484902760267927
Heart (band)	Pearl Jam	2.5484902760267927
Heart (band)	Joan Jett	2.5484902760267927
Heart (band)	Metallica	2.5484902760267927
Heart (band)	Neil Young	2.5484902760267927
Heart (band)	Robert Plant	2.5484902760267927
Heart (band)	Linkin Park	2.5484902760267927
Heart (band)	Jackson Browne	2.5484902760267927
Herman's Hermits	rock music	1.0691728470286186
Herman's Hermits	The Yardbirds	1.0691728470286186
Herman's Hermits	Morrissey	1.0691728470286186
Herman's Hermits	The Beatles	1.0691728470286186
Herman's Hermits	The Who	1.0691728470286186
Herman's Hermits	The Lovin' Spoonful	1.0691728470286186
Highly Suspect	Stone Temple Pilots	1.2739295689875165
Highly Suspect	Pink Floyd	1.2739295689875165
Highly Suspect	Sublime (band)	1.2739295689875165
Highly Suspect	Jimi Hendrix	1.2739295689875165
Hinder	Mötley Crüe	2.177705778037309
Hinder	Soundgarden	2.177705778037309
Hinder	Led Zeppelin	2.177705778037309
Hinder	The Rolling Stones	2.177705778037309
Hinder	Puddle of Mudd	2.177705778037309
Hinder	Ozzy Osbourne	2.177705778037309
Hinder	Saliva (band)	2.177705778037309
Hinder	Papa Roach	2.177705778037309
Hinder	rock music	2.177705778037309
Hinder	Three Days Grace	2.177705778037309
Hinder	Theory of a Deadman	2.177705778037309
Hinder	Nickelback	2.177705778037309
Hinder	Saving Abel	2.177705778037309
Hinder	Nirvana (band)	2.177705778037309
Hinder	Rainbow (rock band)	2.177705778037309
Hinder	Kiss (band)	2.177705778037309
Hole (band)	Mötley Crüe	1.6854908135489366
Hole (band)	The Doors	1.6854908135489366
Hole (band)	Pixies (band)	1.6854908135489366
Hole (band)	Red Hot Chili Peppers	1.6854908135489366
Hole (band)	The Byrds	1.6854908135489366
Hole (band)	Queens of the Stone Age	1.6854908135489366
Hole (band)	Sonic Youth	1.6854908135489366
Hole (band)	Metallica	1.6854908135489366
Hole (band)	Stevie Nicks	1.6854908135489366
Hole (band)	The Beach Boys	1.6854908135489366
Hole (band)	The Pretty Reckless	1.6854908135489366
Hole (band)	Neil Young	1.6854908135489366
Hole (band)	Marilyn Manson	1.6854908135489366
Hole (band)	rock music	1.6854908135489366
Hole (band)	John Lennon	1.6854908135489366
Hole (band)	The Smashing Pumpkins	1.6854908135489366
Hole (band)	Jeff Buckley	1.6854908135489366
Hole (band)	Marilyn Manson (band)	1.6854908135489366
Hole (band)	Nirvana (band)	1.6854908135489366
Hoobastank	Three Days Grace	1.1042937428103319
Hoobastank	Linkin Park	1.1042937428103319
Hoobastank	Incubus (band)	1.1042937428103319
Hoobastank	Velvet Revolver	1.1042937428103319
Hoobastank	The All-American Rejects	1.1042937428103319
Hootie & the Blowfish	Train (band)	1.020371322528772
Hootie & the Blowfish	Led Zeppelin	1.020371322528772
Huey Lewis and the News	Van Morrison	1.0281943024437485
Huey Lewis and the News	Toto (band)	1.0281943024437485
Huey Lewis and the News	Thin Lizzy	1.0281943024437485
INXS	Jane's Addiction	2.9264106086272266
INXS	Simple Minds	2.9264106086272266
INXS	Men at Work	2.9264106086272266
INXS	Snow Patrol	2.9264106086272266
INXS	Sex Pistols	2.9264106086272266
INXS	Led Zeppelin	2.9264106086272266
INXS	The Go-Go's	2.9264106086272266
INXS	Red Hot Chili Peppers	2.9264106086272266
INXS	The Kinks	2.9264106086272266
INXS	Talking Heads	2.9264106086272266
INXS	Matchbox Twenty	2.9264106086272266
INXS	Queen (band)	2.9264106086272266
INXS	Skid Row (American band)	2.9264106086272266
INXS	Pink Floyd	2.9264106086272266
INXS	Silverchair	2.9264106086272266
INXS	Icehouse (band)	2.9264106086272266
INXS	The Pretenders	2.9264106086272266
INXS	Midnight Oil	2.9264106086272266
Ian Dury	Steely Dan	1.0321309576498878
Ian Dury	rock music	1.0321309576498878
Ian Dury	The Who	1.0321309576498878
Ian Dury	Pink Floyd	1.0321309576498878
Icehouse (band)	Lou Reed	1.1239965781205996
Icehouse (band)	Simple Minds	1.1239965781205996
Icehouse (band)	Talking Heads	1.1239965781205996
Icehouse (band)	Manfred Mann's Earth Band	1.1239965781205996
Icehouse (band)	Roxy Music	1.1239965781205996
Icehouse (band)	Midnight Oil	1.1239965781205996
Iggy Pop	Simple Minds	1.9342340774233369
Iggy Pop	Jane's Addiction	1.9342340774233369
Iggy Pop	White Zombie (band)	1.9342340774233369
Iggy Pop	Morrissey	1.9342340774233369
Iggy Pop	Nine Inch Nails	1.9342340774233369
Iggy Pop	The Doors	1.9342340774233369
Iggy Pop	Sex Pistols	1.9342340774233369
Iggy Pop	Pixies (band)	1.9342340774233369
Iggy Pop	Little Richard	1.9342340774233369
Iggy Pop	Queens of the Stone Age	1.9342340774233369
Iggy Pop	T. Rex (band)	1.9342340774233369
Iggy Pop	Rammstein	1.9342340774233369
Iggy Pop	The Cult	1.9342340774233369
Iggy Pop	Neil Young	1.9342340774233369
Iggy Pop	Lou Reed	1.9342340774233369
Iggy Pop	Sum 41	1.9342340774233369
Iggy Pop	Royal Blood (band)	1.9342340774233369
Iggy Pop	Marilyn Manson (band)	1.9342340774233369
Iggy Pop	Joy Division	1.9342340774233369
Iggy Pop	Nirvana (band)	1.9342340774233369
Imagine Dragons	Slipknot (band)	2.752772846682289
Imagine Dragons	Muse (band)	2.752772846682289
Imagine Dragons	The Beatles	2.752772846682289
Imagine Dragons	Train (band)	2.752772846682289
Imagine Dragons	rock music	2.752772846682289
Imagine Dragons	Linkin Park	2.752772846682289
Imagine Dragons	X Ambassadors	2.752772846682289
Imagine Dragons	Nickelback	2.752772846682289
Imagine Dragons	System of a Down	2.752772846682289
Imagine Dragons	Mumford & Sons	2.752772846682289
Imagine Dragons	Nirvana (band)	2.752772846682289
Imagine Dragons	Midnight Oil	2.752772846682289
Imagine Dragons	U2	2.752772846682289
Incubus (band)	Jane's Addiction	1.956609354218209
Incubus (band)	Soundgarden	1.956609354218209
Incubus (band)	The Offspring	1.956609354218209
Incubus (band)	Stone Temple Pilots	1.956609354218209
Incubus (band)	Live (band)	1.956609354218209
Incubus (band)	Korn	1.956609354218209
Incubus (band)	Pantera	1.956609354218209
Incubus (band)	R.E.M.	1.956609354218209
Incubus (band)	Rage Against the Machine	1.956609354218209
Incubus (band)	The Police	1.956609354218209
Incubus (band)	Red Hot Chili Peppers	1.956609354218209
Incubus (band)	Pearl Jam	1.956609354218209
Incubus (band)	Jimmy Eat World	1.956609354218209
Incubus (band)	Primus (band)	1.956609354218209
Incubus (band)	Thirty Seconds to Mars	1.956609354218209
Incubus (band)	Papa Roach	1.956609354218209
Incubus (band)	Linkin Park	1.956609354218209
Incubus (band)	Staind	1.956609354218209
Incubus (band)	System of a Down	1.956609354218209
Incubus (band)	Steve Vai	1.956609354218209
Incubus (band)	Social Distortion	1.956609354218209
Incubus (band)	Nirvana (band)	1.956609354218209
Interpol (band)	Jane's Addiction	1.0537620354759756
Interpol (band)	rock music	1.0537620354759756
Interpol (band)	The Cure	1.0537620354759756
Interpol (band)	The Smashing Pumpkins	1.0537620354759756
Interpol (band)	Joy Division	1.0537620354759756
Interpol (band)	U2	1.0537620354759756
Iron Maiden	Volbeat	3.4620366183182387
Iron Maiden	Queen (band)	3.4620366183182387
Iron Maiden	Korn	3.4620366183182387
Iron Maiden	Pink Floyd	3.4620366183182387
Iron Maiden	Yes (band)	3.4620366183182387
Iron Maiden	Ramones	3.4620366183182387
Iron Maiden	Jimi Hendrix	3.4620366183182387
Iron Maiden	Lamb of God (band)	3.4620366183182387
Iron Maiden	Pantera	3.4620366183182387
Iron Maiden	Judas Priest	3.4620366183182387
Iron Maiden	Rage Against the Machine	3.4620366183182387
Iron Maiden	Slayer	3.4620366183182387
Iron Maiden	Whitesnake	3.4620366183182387
Iron Maiden	Rammstein	3.4620366183182387
Iron Maiden	Megadeth	3.4620366183182387
Iron Maiden	Sepultura	3.4620366183182387
Iron Maiden	Ratt	3.4620366183182387
Iron Maiden	The Outfield	3.4620366183182387
Iron Maiden	Led Zeppelin	3.4620366183182387
Iron Maiden	Puddle of Mudd	3.4620366183182387
Iron Maiden	The Sweet	3.4620366183182387
Iron Maiden	Twisted Sister	3.4620366183182387
Iron Maiden	Jethro Tull (band)	3.4620366183182387
Iron Maiden	Rush (band)	3.4620366183182387
Iron Maiden	Trivium (band)	3.4620366183182387
Iron Maiden	Slipknot (band)	3.4620366183182387
Iron Maiden	Warrant (American band)	3.4620366183182387
Iron Maiden	W.A.S.P. (band)	3.4620366183182387
Iron Maiden	Metallica	3.4620366183182387
Iron Maiden	Shinedown	3.4620366183182387
Iron Maiden	Sum 41	3.4620366183182387
Iron Maiden	Linkin Park	3.4620366183182387
Iron Maiden	Thin Lizzy	3.4620366183182387
Iron Maiden	Uriah Heep (band)	3.4620366183182387
Iron Maiden	Queensrÿche	3.4620366183182387
Iron Maiden	System of a Down	3.4620366183182387
Iron Maiden	Killswitch Engage	3.4620366183182387
Iron Maiden	Tenacious D	3.4620366183182387
Iron Maiden	Motörhead	3.4620366183182387
Iron Maiden	My Chemical Romance	3.4620366183182387
Iron Maiden	Kiss (band)	3.4620366183182387
Jack White	Led Zeppelin	1.1476139128008813
Jack White	The Rolling Stones	1.1476139128008813
Jack White	Queens of the Stone Age	1.1476139128008813
Jack White	The White Stripes	1.1476139128008813
Jack White	Neil Young	1.1476139128008813
Jack White	Pink Floyd	1.1476139128008813
Jack White	Tenacious D	1.1476139128008813
Jack White	The Lumineers	1.1476139128008813
Jack White	My Chemical Romance	1.1476139128008813
Jack White	U2	1.1476139128008813
Jackson Browne	R.E.M.	1.861569057547217
Jackson Browne	Stevie Ray Vaughan	1.861569057547217
Jackson Browne	Linda Ronstadt	1.861569057547217
Jackson Browne	Kings of Leon	1.861569057547217
Jackson Browne	Neil Young	1.861569057547217
Jackson Browne	John Lennon	1.861569057547217
Jackson Browne	James Taylor	1.861569057547217
Jackson Browne	Roy Orbison	1.861569057547217
Jackson Browne	The Doobie Brothers	1.861569057547217
Jackson Browne	U2	1.861569057547217
James Blunt	Sheryl Crow	1.0148029175403959
James Blunt	Radiohead	1.0148029175403959
James Taylor	Linda Ronstadt	1.8882413401981895
James Taylor	Sheryl Crow	1.8882413401981895
James Taylor	Paul McCartney	1.8882413401981895
James Taylor	The Beach Boys	1.8882413401981895
