src	trg	nij
Foo Fighters	Sam Fender	25.912388784594693
Foo Fighters	Pantera	25.912388784594693
Foo Fighters	Soundgarden	25.912388784594693
Foo Fighters	Rise Against	25.912388784594693
Foo Fighters	John Fogerty	25.912388784594693
Foo Fighters	Weezer	25.912388784594693
Foo Fighters	Social Distortion	25.912388784594693
Foo Fighters	Paul McCartney	25.912388784594693
Foo Fighters	Jimmy Eat World	25.912388784594693
Foo Fighters	Royal Blood (band)	25.912388784594693
Foo Fighters	Jane's Addiction	25.912388784594693
Foo Fighters	Kaiser Chiefs	25.912388784594693
Foo Fighters	Nine Inch Nails	25.912388784594693
Foo Fighters	Tom Petty	25.912388784594693
Foo Fighters	Ramones	25.912388784594693
Foo Fighters	Phil Collins	25.912388784594693
Foo Fighters	Ghost (Swedish band)	25.912388784594693
Foo Fighters	Tenacious D	25.912388784594693
Foo Fighters	Our Lady Peace	25.912388784594693
Foo Fighters	Hinder	25.912388784594693
Foo Fighters	The Beatles	25.912388784594693
Foo Fighters	The Offspring	25.912388784594693
Foo Fighters	Joe Walsh	25.912388784594693
Foo Fighters	Pearl Jam	25.912388784594693
Foo Fighters	Queen (band)	25.912388784594693
Foo Fighters	Mumford & Sons	25.912388784594693
Foo Fighters	The White Stripes	25.912388784594693
Foo Fighters	Sum 41	25.912388784594693
Foo Fighters	Rush (band)	25.912388784594693
Foo Fighters	Nirvana (band)	25.912388784594693
Foo Fighters	Pink Floyd	25.912388784594693
Foo Fighters	The Doors	25.912388784594693
Foo Fighters	Twenty One Pilots	25.912388784594693
Foo Fighters	Heart (band)	25.912388784594693
Foo Fighters	Led Zeppelin	25.912388784594693
Foo Fighters	Paramore	25.912388784594693
Foo Fighters	Jeff Buckley	25.912388784594693
Foreigner (band)	The Outfield	11.324192861855401
Foreigner (band)	Kansas (band)	11.324192861855401
Foreigner (band)	Small Faces	11.324192861855401
Foreigner (band)	Whitesnake	11.324192861855401
Foreigner (band)	The Doobie Brothers	11.324192861855401
Foreigner (band)	Train (band)	11.324192861855401
Foreigner (band)	The Cult	11.324192861855401
Foreigner (band)	Kid Rock	11.324192861855401
Foreigner (band)	Peter Frampton	11.324192861855401
Foreigner (band)	Journey (band)	11.324192861855401
Foreigner (band)	Starship (band)	11.324192861855401
Foreigner (band)	Kiss (band)	11.324192861855401
Foreigner (band)	Phil Collins	11.324192861855401
Foreigner (band)	Steve Miller Band	11.324192861855401
Foreigner (band)	Styx (band)	11.324192861855401
Foreigner (band)	Rod Stewart	11.324192861855401
Foreigner (band)	The Sweet	11.324192861855401
Foreigner (band)	Van Halen	11.324192861855401
Foreigner (band)	Heart (band)	11.324192861855401
Foreigner (band)	Led Zeppelin	11.324192861855401
Foreigner (band)	Ted Nugent	11.324192861855401
Foreigner (band)	New York Dolls	11.324192861855401
Foster the People	Imagine Dragons	1.058419165635647
Foster the People	The Beach Boys	1.058419165635647
Frank Zappa	Yes (band)	13.749620915727323
Frank Zappa	Jefferson Airplane	13.749620915727323
Frank Zappa	Whitesnake	13.749620915727323
Frank Zappa	The Beatles	13.749620915727323
Frank Zappa	Twisted Sister	13.749620915727323
Frank Zappa	Roxy Music	13.749620915727323
Frank Zappa	John Mayall & the Bluesbreakers	13.749620915727323
Frank Zappa	Jimi Hendrix	13.749620915727323
Frank Zappa	Parliament-Funkadelic	13.749620915727323
Frank Zappa	Journey (band)	13.749620915727323
Frank Zappa	Steve Vai	13.749620915727323
Frank Zappa	The Beach Boys	13.749620915727323
Frank Zappa	Phil Collins	13.749620915727323
Frank Zappa	Primus (band)	13.749620915727323
Frank Zappa	Linda Ronstadt	13.749620915727323
Frank Zappa	Sting (musician)	13.749620915727323
Frank Zappa	Genesis (band)	13.749620915727323
Frank Zappa	Paul McCartney	13.749620915727323
Frank Zappa	Grand Funk Railroad	13.749620915727323
Frank Zappa	Jethro Tull (band)	13.749620915727323
Frank Zappa	Slade	13.749620915727323
Frank Zappa	Living Colour	13.749620915727323
Frank Zappa	Simon & Garfunkel	13.749620915727323
Frank Zappa	John Lennon	13.749620915727323
Frank Zappa	Ringo Starr	13.749620915727323
Frank Zappa	Harry Nilsson	13.749620915727323
Frank Zappa	Men at Work	13.749620915727323
Frank Zappa	Led Zeppelin	13.749620915727323
Frank Zappa	Ted Nugent	13.749620915727323
Frank Zappa	Sublime (band)	13.749620915727323
Frank Zappa	Jeff Buckley	13.749620915727323
Frank Zappa	The Mothers of Invention	13.749620915727323
Frank Zappa	System of a Down	13.749620915727323
Franz Ferdinand (band)	Kaiser Chiefs	4.867331715464452
Franz Ferdinand (band)	The Strokes	4.867331715464452
Franz Ferdinand (band)	The Smiths	4.867331715464452
Franz Ferdinand (band)	Morrissey	4.867331715464452
Franz Ferdinand (band)	The Cardigans	4.867331715464452
Franz Ferdinand (band)	The Who	4.867331715464452
Franz Ferdinand (band)	Travis (band)	4.867331715464452
Franz Ferdinand (band)	Sex Pistols	4.867331715464452
Franz Ferdinand (band)	Talking Heads	4.867331715464452
Franz Ferdinand (band)	Green Day	4.867331715464452
Franz Ferdinand (band)	The Rolling Stones	4.867331715464452
Franz Ferdinand (band)	Roxy Music	4.867331715464452
Fuel (band)	Pearl Jam	1.9235525648371852
Fuel (band)	Saving Abel	1.9235525648371852
Fuel (band)	Puddle of Mudd	1.9235525648371852
Fuel (band)	Volbeat	1.9235525648371852
Fuel (band)	Godsmack	1.9235525648371852
Fuel (band)	Saliva (band)	1.9235525648371852
Fuel (band)	Shinedown	1.9235525648371852
Fun (band)	Nickelback	1.1163922885218291
Fun (band)	My Chemical Romance	1.1163922885218291
Fun (band)	Panic! at the Disco	1.1163922885218291
Fun (band)	Queen (band)	1.1163922885218291
Fun (band)	Paramore	1.1163922885218291
Funkadelic	Jimi Hendrix	3.3055076235131295
Funkadelic	Parliament-Funkadelic	3.3055076235131295
Funkadelic	Parliament (band)	3.3055076235131295
Funkadelic	Sly and the Family Stone	3.3055076235131295
Garbage (band)	Nirvana (band)	3.075770269098963
Garbage (band)	T. Rex (band)	3.075770269098963
Garbage (band)	Midnight Oil	3.075770269098963
Garbage (band)	Jimmy Eat World	3.075770269098963
Garbage (band)	The Pretenders	3.075770269098963
Garbage (band)	Our Lady Peace	3.075770269098963
Garbage (band)	Jane's Addiction	3.075770269098963
Garbage (band)	Green Day	3.075770269098963
Garbage (band)	The Smashing Pumpkins	3.075770269098963
Garbage (band)	Roxy Music	3.075770269098963
Garbage (band)	The Velvet Underground	3.075770269098963
Garbage (band)	Live (band)	3.075770269098963
Garbage (band)	Nine Inch Nails	3.075770269098963
Garbage (band)	U2	3.075770269098963
Garbage (band)	Marilyn Manson (band)	3.075770269098963
Gary Glitter	T. Rex (band)	1.463503912804754
Gary Glitter	Yes (band)	1.463503912804754
Gary Glitter	Rob Zombie	1.463503912804754
Gary Glitter	Gene Vincent	1.463503912804754
Gary Glitter	Joan Jett	1.463503912804754
Gary Glitter	The Who	1.463503912804754
Gary Glitter	Slade	1.463503912804754
Gary Glitter	Oasis (band)	1.463503912804754
Gary Glitter	The Sweet	1.463503912804754
Gene Vincent	Linda Ronstadt	1.877828514378748
Gene Vincent	The White Stripes	1.877828514378748
Gene Vincent	Ian Dury	1.877828514378748
Gene Vincent	The Beatles	1.877828514378748
Gene Vincent	Little Richard	1.877828514378748
Genesis (band)	Peter Gabriel	14.154232516131813
Genesis (band)	Ghost (Swedish band)	14.154232516131813
Genesis (band)	Kansas (band)	14.154232516131813
Genesis (band)	The Animals	14.154232516131813
Genesis (band)	Mike and the Mechanics	14.154232516131813
Genesis (band)	Mudvayne	14.154232516131813
Genesis (band)	Queen (band)	14.154232516131813
Genesis (band)	Iron Maiden	14.154232516131813
Genesis (band)	Rush (band)	14.154232516131813
Genesis (band)	Ozzy Osbourne	14.154232516131813
Genesis (band)	Jethro Tull (band)	14.154232516131813
Genesis (band)	Pink Floyd	14.154232516131813
Genesis (band)	Robert Plant	14.154232516131813
Genesis (band)	The Moody Blues	14.154232516131813
Genesis (band)	Van Halen	14.154232516131813
Genesis (band)	Heart (band)	14.154232516131813
Genesis (band)	Ringo Starr	14.154232516131813
Genesis (band)	Simple Minds	14.154232516131813
Genesis (band)	The Who	14.154232516131813
Genesis (band)	Jeff Buckley	14.154232516131813
Genesis (band)	Keane (band)	14.154232516131813
Genesis (band)	Phil Collins	14.154232516131813
Genesis (band)	Stone Sour	14.154232516131813
George Harrison	Sheryl Crow	8.144414807081672
George Harrison	Peter Gabriel	8.144414807081672
George Harrison	Tom Petty and the Heartbreakers	8.144414807081672
George Harrison	The Monkees	8.144414807081672
George Harrison	Steve Winwood	8.144414807081672
George Harrison	The Beatles	8.144414807081672
George Harrison	Little Richard	8.144414807081672
George Harrison	The Band	8.144414807081672
George Harrison	Van Morrison	8.144414807081672
George Harrison	Jimi Hendrix	8.144414807081672
George Harrison	Paul McCartney and Wings	8.144414807081672
George Harrison	Peter Frampton	8.144414807081672
George Harrison	John Fogerty	8.144414807081672
George Harrison	Traveling Wilburys	8.144414807081672
George Harrison	Joe Cocker	8.144414807081672
George Harrison	James Taylor	8.144414807081672
George Harrison	Paul McCartney	8.144414807081672
George Harrison	Neil Young	8.144414807081672
George Harrison	The Moody Blues	8.144414807081672
George Harrison	John Lennon	8.144414807081672
George Harrison	The Lovin' Spoonful	8.144414807081672
George Harrison	Harry Nilsson	8.144414807081672
George Harrison	Ringo Starr	8.144414807081672
George Harrison	Toto (band)	8.144414807081672
George Harrison	Pixies (band)	8.144414807081672
George Harrison	Tom Petty	8.144414807081672
George Harrison	Roy Orbison	8.144414807081672
George Harrison	Phil Collins	8.144414807081672
George Thorogood	Joe Walsh	1.0289345281436495
George Thorogood	Joe Cocker	1.0289345281436495
Ghost (Swedish band)	Iron Maiden	2.0207350160943385
Ghost (Swedish band)	Nirvana (band)	2.0207350160943385
Ghost (Swedish band)	Trivium (band)	2.0207350160943385
Ghost (Swedish band)	Guns N' Roses	2.0207350160943385
Ghost (Swedish band)	Volbeat	2.0207350160943385
Ghost (Swedish band)	Judas Priest	2.0207350160943385
Ghost (Swedish band)	Pink Floyd	2.0207350160943385
Ghost (Swedish band)	The Rolling Stones	2.0207350160943385
Ghost (Swedish band)	Uriah Heep (band)	2.0207350160943385
Ghost (Swedish band)	Metallica	2.0207350160943385
Ghost (Swedish band)	Slayer	2.0207350160943385
Ghost (Swedish band)	Kiss (band)	2.0207350160943385
Gin Blossoms	Smash Mouth	1.458388464268753
Gin Blossoms	Kiss (band)	1.458388464268753
Glenn Frey	Joe Walsh	1.1022621674298403
Glenn Frey	Linda Ronstadt	1.1022621674298403
Glenn Frey	Jackson Browne	1.1022621674298403
Glenn Frey	Little River Band	1.1022621674298403
Godsmack	Puddle of Mudd	3.2573419559332017
Godsmack	Limp Bizkit	3.2573419559332017
Godsmack	Judas Priest	3.2573419559332017
Godsmack	Skillet (band)	3.2573419559332017
Godsmack	Pantera	3.2573419559332017
Godsmack	Three Days Grace	3.2573419559332017
Godsmack	Shinedown	3.2573419559332017
Godsmack	Rush (band)	3.2573419559332017
Godsmack	Papa Roach	3.2573419559332017
Godsmack	Metallica	3.2573419559332017
Godsmack	Staind	3.2573419559332017
Godsmack	Led Zeppelin	3.2573419559332017
Godsmack	Mötley Crüe	3.2573419559332017
Godsmack	Stone Sour	3.2573419559332017
Golden Earring	Rush (band)	1.3206380994825435
Golden Earring	Iron Maiden	1.3206380994825435
Golden Earring	Jimi Hendrix	1.3206380994825435
Golden Earring	Led Zeppelin	1.3206380994825435
Golden Earring	Santana (band)	1.3206380994825435
Golden Earring	Kiss (band)	1.3206380994825435
Goo Goo Dolls	Matchbox Twenty	2.140689395095382
Goo Goo Dolls	Supertramp	2.140689395095382
Goo Goo Dolls	Lifehouse (band)	2.140689395095382
Good Charlotte	The Smiths	2.6883105970824914
Good Charlotte	Tenacious D	2.6883105970824914
Good Charlotte	The Clash	2.6883105970824914
Good Charlotte	No Doubt	2.6883105970824914
Good Charlotte	Silverchair	2.6883105970824914
Good Charlotte	Green Day	2.6883105970824914
Good Charlotte	Linkin Park	2.6883105970824914
Good Charlotte	The Offspring	2.6883105970824914
Good Charlotte	The Used	2.6883105970824914
Good Charlotte	The Cure	2.6883105970824914
Good Charlotte	Sex Pistols	2.6883105970824914
Good Charlotte	Simple Plan	2.6883105970824914
Good Charlotte	Social Distortion	2.6883105970824914
Good Charlotte	Sum 41	2.6883105970824914
Grand Funk Railroad	Paul McCartney	1.4237218971684147
Grand Funk Railroad	Peter Frampton	1.4237218971684147
Grand Funk Railroad	The Beach Boys	1.4237218971684147
Grand Funk Railroad	Queens of the Stone Age	1.4237218971684147
Grand Funk Railroad	Twisted Sister	1.4237218971684147
Grand Funk Railroad	Kiss (band)	1.4237218971684147
Grateful Dead	Janis Joplin	7.706734765745442
Grateful Dead	Jefferson Airplane	7.706734765745442
Grateful Dead	Meat Loaf	7.706734765745442
Grateful Dead	System of a Down	7.706734765745442
Grateful Dead	Pearl Jam	7.706734765745442
Grateful Dead	The Band	7.706734765745442
Grateful Dead	Vampire Weekend	7.706734765745442
Grateful Dead	Traffic (band)	7.706734765745442
Grateful Dead	John Mayer	7.706734765745442
Grateful Dead	Jefferson Starship	7.706734765745442
Grateful Dead	Paul McCartney	7.706734765745442
Grateful Dead	Pink Floyd	7.706734765745442
Grateful Dead	Lenny Kravitz	7.706734765745442
Grateful Dead	The Velvet Underground	7.706734765745442
Grateful Dead	The Lovin' Spoonful	7.706734765745442
Grateful Dead	Santana (band)	7.706734765745442
Grateful Dead	Sublime (band)	7.706734765745442
Grateful Dead	Tom Petty	7.706734765745442
Grateful Dead	The Beach Boys	7.706734765745442
Great White	Iron Maiden	1.5343731138628438
Great White	W.A.S.P. (band)	1.5343731138628438
Great White	Megadeth	1.5343731138628438
Great White	Guns N' Roses	1.5343731138628438
Great White	Ozzy Osbourne	1.5343731138628438
Great White	Judas Priest	1.5343731138628438
Great White	Tesla (band)	1.5343731138628438
Great White	Whitesnake	1.5343731138628438
Great White	Scorpions (band)	1.5343731138628438
Great White	Quiet Riot	1.5343731138628438
Great White	Twisted Sister	1.5343731138628438
Great White	Ratt	1.5343731138628438
Great White	Warrant (American band)	1.5343731138628438
Great White	Skid Row (American band)	1.5343731138628438
Great White	Poison (American band)	1.5343731138628438
Great White	Kiss (band)	1.5343731138628438
Green Day	Tom Petty and the Heartbreakers	21.84804829186367
Green Day	Red Hot Chili Peppers	21.84804829186367
Green Day	Radiohead	21.84804829186367
Green Day	Meat Loaf	21.84804829186367
Green Day	Weezer	21.84804829186367
Green Day	Simple Plan	21.84804829186367
Green Day	Social Distortion	21.84804829186367
Green Day	Midnight Oil	21.84804829186367
Green Day	Jimmy Eat World	21.84804829186367
Green Day	Kaiser Chiefs	21.84804829186367
Green Day	New York Dolls	21.84804829186367
Green Day	The Who	21.84804829186367
Green Day	U2	21.84804829186367
Green Day	Oasis (band)	21.84804829186367
Green Day	Ramones	21.84804829186367
Green Day	Panic! at the Disco	21.84804829186367
Green Day	Hall & Oates	21.84804829186367
Green Day	The Offspring	21.84804829186367
Green Day	Jackson Browne	21.84804829186367
Green Day	Sum 41	21.84804829186367
Green Day	Nirvana (band)	21.84804829186367
Green Day	The Clash	21.84804829186367
Green Day	My Chemical Romance	21.84804829186367
Green Day	Iggy Pop	21.84804829186367
Green Day	The Smashing Pumpkins	21.84804829186367
Green Day	The Go-Go's	21.84804829186367
Green Day	John Lennon	21.84804829186367
Green Day	Twenty One Pilots	21.84804829186367
Green Day	The Killers	21.84804829186367
Green Day	Pixies (band)	21.84804829186367
Green Day	Paramore	21.84804829186367
Green Day	Sex Pistols	21.84804829186367
Green Day	Melissa Etheridge	21.84804829186367
Green Day	Third Eye Blind	21.84804829186367
Greta Van Fleet	Rush (band)	1.191289574477862
Greta Van Fleet	Queen (band)	1.191289574477862
Greta Van Fleet	Led Zeppelin	1.191289574477862
Greta Van Fleet	Robert Plant	1.191289574477862
Greta Van Fleet	Joe Cocker	1.191289574477862
Greta Van Fleet	Metallica	1.191289574477862
Guns N' Roses	Sheryl Crow	46.897724920394786
Guns N' Roses	Red Hot Chili Peppers	46.897724920394786
Guns N' Roses	Trivium (band)	46.897724920394786
Guns N' Roses	Scorpions (band)	46.897724920394786
Guns N' Roses	Thin Lizzy	46.897724920394786
Guns N' Roses	The Rolling Stones	46.897724920394786
Guns N' Roses	Velvet Revolver	46.897724920394786
Guns N' Roses	Soundgarden	46.897724920394786
Guns N' Roses	The Cult	46.897724920394786
Guns N' Roses	Rise Against	46.897724920394786
Guns N' Roses	Lacuna Coil	46.897724920394786
Guns N' Roses	Primus (band)	46.897724920394786
Guns N' Roses	Megadeth	46.897724920394786
Guns N' Roses	Queensrÿche	46.897724920394786
Guns N' Roses	The Pretty Reckless	46.897724920394786
Guns N' Roses	Jane's Addiction	46.897724920394786
Guns N' Roses	The Lumineers	46.897724920394786
Guns N' Roses	Metallica	46.897724920394786
Guns N' Roses	The Presidents of the United States of America (band)	46.897724920394786
Guns N' Roses	Motörhead	46.897724920394786
Guns N' Roses	New York Dolls	46.897724920394786
Guns N' Roses	Nine Inch Nails	46.897724920394786
Guns N' Roses	The Who	46.897724920394786
Guns N' Roses	Mötley Crüe	46.897724920394786
Guns N' Roses	Tom Petty	46.897724920394786
Guns N' Roses	U2	46.897724920394786
Guns N' Roses	Oasis (band)	46.897724920394786
Guns N' Roses	Ramones	46.897724920394786
Guns N' Roses	Nickelback	46.897724920394786
Guns N' Roses	Hinder	46.897724920394786
Guns N' Roses	Paul McCartney and Wings	46.897724920394786
Guns N' Roses	Queen (band)	46.897724920394786
Guns N' Roses	Marilyn Manson (band)	46.897724920394786
Guns N' Roses	Sum 41	46.897724920394786
Guns N' Roses	Iron Maiden	46.897724920394786
Guns N' Roses	Nirvana (band)	46.897724920394786
Guns N' Roses	Papa Roach	46.897724920394786
Guns N' Roses	T. Rex (band)	46.897724920394786
Guns N' Roses	Jim Croce	46.897724920394786
Guns N' Roses	Ozzy Osbourne	46.897724920394786
Guns N' Roses	Neil Young	46.897724920394786
Guns N' Roses	Robert Plant	46.897724920394786
Guns N' Roses	Living Colour	46.897724920394786
Guns N' Roses	Iggy Pop	46.897724920394786
Guns N' Roses	The Smashing Pumpkins	46.897724920394786
Guns N' Roses	The Sweet	46.897724920394786
Guns N' Roses	John Lennon	46.897724920394786
Guns N' Roses	Van Halen	46.897724920394786
Guns N' Roses	Heart (band)	46.897724920394786
Guns N' Roses	Led Zeppelin	46.897724920394786
Guns N' Roses	Skid Row (American band)	46.897724920394786
Guns N' Roses	Sex Pistols	46.897724920394786
Guns N' Roses	Joe Satriani	46.897724920394786
Guns N' Roses	Halestorm	46.897724920394786
Guns N' Roses	Kiss (band)	46.897724920394786
Halestorm	Papa Roach	3.5832379005513655
Halestorm	Megadeth	3.5832379005513655
Halestorm	Ozzy Osbourne	3.5832379005513655
Halestorm	Skillet (band)	3.5832379005513655
Halestorm	The Pretty Reckless	3.5832379005513655
Halestorm	Staind	3.5832379005513655
Halestorm	Heart (band)	3.5832379005513655
Halestorm	Starset	3.5832379005513655
Halestorm	Highly Suspect	3.5832379005513655
Halestorm	Skid Row (American band)	3.5832379005513655
Halestorm	Three Days Grace	3.5832379005513655
Halestorm	Shinedown	3.5832379005513655
Halestorm	Stone Sour	3.5832379005513655
Hall & Oates	INXS	1.9881588371637062
Hall & Oates	Linda Ronstadt	1.9881588371637062
Hall & Oates	Van Halen	1.9881588371637062
Hall & Oates	Icehouse (band)	1.9881588371637062
Hall & Oates	Paul McCartney	1.9881588371637062
Hall & Oates	The Everly Brothers	1.9881588371637062
Hall & Oates	Simon & Garfunkel	1.9881588371637062
Hall & Oates	The Doors	1.9881588371637062
Hall & Oates	The Beach Boys	1.9881588371637062
Hall & Oates	Train (band)	1.9881588371637062
Harry Chapin	Pat Benatar	1.2561610426294811
Harry Chapin	Kenny Loggins	1.2561610426294811
Harry Chapin	James Taylor	1.2561610426294811
Harry Chapin	Jackson Browne	1.2561610426294811
Harry Chapin	Run-DMC	1.2561610426294811
Harry Chapin	Joan Jett	1.2561610426294811
Harry Nilsson	Stevie Nicks	4.24617248790908
Harry Nilsson	The Monkees	4.24617248790908
Harry Nilsson	Paul McCartney	4.24617248790908
Harry Nilsson	Imagine Dragons	4.24617248790908
Harry Nilsson	Three Dog Night	4.24617248790908
Harry Nilsson	The Yardbirds	4.24617248790908
Harry Nilsson	Simon & Garfunkel	4.24617248790908
Harry Nilsson	The Beatles	4.24617248790908
Harry Nilsson	Little Richard	4.24617248790908
Harry Nilsson	John Lennon	4.24617248790908
Harry Nilsson	Ringo Starr	4.24617248790908
Harry Nilsson	Peter Frampton	4.24617248790908
Harry Nilsson	Weezer	4.24617248790908
Heart (band)	R.E.M.	9.200811559871976
Heart (band)	Soundgarden	9.200811559871976
Heart (band)	Linkin Park	9.200811559871976
Heart (band)	Pearl Jam	9.200811559871976
Heart (band)	Jackson Browne	9.200811559871976
Heart (band)	Queen (band)	9.200811559871976
Heart (band)	ZZ Top	9.200811559871976
Heart (band)	Journey (band)	9.200811559871976
Heart (band)	Lacuna Coil	9.200811559871976
Heart (band)	Ozzy Osbourne	9.200811559871976
Heart (band)	Neil Young	9.200811559871976
Heart (band)	Robert Plant	9.200811559871976
Heart (band)	Rod Stewart	9.200811559871976
Heart (band)	Metallica	9.200811559871976
Heart (band)	Led Zeppelin	9.200811559871976
Heart (band)	Joan Jett	9.200811559871976
Heart (band)	Paramore	9.200811559871976
Herman's Hermits	The Lovin' Spoonful	1.2517104167830437
Herman's Hermits	Morrissey	1.2517104167830437
Herman's Hermits	The Who	1.2517104167830437
Herman's Hermits	The Yardbirds	1.2517104167830437
Herman's Hermits	The Beatles	1.2517104167830437
Highly Suspect	Jimi Hendrix	2.3354530407642407
Highly Suspect	Sublime (band)	2.3354530407642407
Highly Suspect	Pink Floyd	2.3354530407642407
Highly Suspect	Stone Temple Pilots	2.3354530407642407
Hinder	Nickelback	6.002287031666642
Hinder	Nirvana (band)	6.002287031666642
Hinder	Papa Roach	6.002287031666642
Hinder	Saving Abel	6.002287031666642
Hinder	Puddle of Mudd	6.002287031666642
Hinder	Ozzy Osbourne	6.002287031666642
Hinder	Rainbow (rock band)	6.002287031666642
Hinder	Saliva (band)	6.002287031666642
Hinder	The Rolling Stones	6.002287031666642
Hinder	Soundgarden	6.002287031666642
Hinder	Led Zeppelin	6.002287031666642
Hinder	Mötley Crüe	6.002287031666642
Hinder	Three Days Grace	6.002287031666642
Hinder	Theory of a Deadman	6.002287031666642
Hinder	Kiss (band)	6.002287031666642
Hole (band)	Red Hot Chili Peppers	3.75702219800824
Hole (band)	Nirvana (band)	3.75702219800824
Hole (band)	Stevie Nicks	3.75702219800824
Hole (band)	Neil Young	3.75702219800824
Hole (band)	Queens of the Stone Age	3.75702219800824
Hole (band)	The Pretty Reckless	3.75702219800824
Hole (band)	The Smashing Pumpkins	3.75702219800824
Hole (band)	The Doors	3.75702219800824
Hole (band)	Sonic Youth	3.75702219800824
Hole (band)	Metallica	3.75702219800824
Hole (band)	John Lennon	3.75702219800824
Hole (band)	Pixies (band)	3.75702219800824
Hole (band)	Mötley Crüe	3.75702219800824
Hole (band)	Jeff Buckley	3.75702219800824
Hole (band)	Marilyn Manson (band)	3.75702219800824
Hole (band)	The Byrds	3.75702219800824
Hole (band)	Marilyn Manson	3.75702219800824
Hole (band)	The Beach Boys	3.75702219800824
Hoobastank	The All-American Rejects	1.5787720502422047
Hoobastank	Linkin Park	1.5787720502422047
Hoobastank	Incubus (band)	1.5787720502422047
Hoobastank	Three Days Grace	1.5787720502422047
Hoobastank	Velvet Revolver	1.5787720502422047
Hootie & the Blowfish	Led Zeppelin	1.1397327578695426
Hootie & the Blowfish	Train (band)	1.1397327578695426
Huey Lewis and the News	Thin Lizzy	1.1798957878492204
Huey Lewis and the News	Van Morrison	1.1798957878492204
Huey Lewis and the News	Toto (band)	1.1798957878492204
INXS	Matchbox Twenty	9.90124703150803
INXS	Red Hot Chili Peppers	9.90124703150803
INXS	Snow Patrol	9.90124703150803
INXS	Icehouse (band)	9.90124703150803
INXS	Midnight Oil	9.90124703150803
INXS	The Kinks	9.90124703150803
INXS	The Pretenders	9.90124703150803
INXS	Silverchair	9.90124703150803
INXS	Pink Floyd	9.90124703150803
INXS	Jane's Addiction	9.90124703150803
INXS	Talking Heads	9.90124703150803
INXS	The Go-Go's	9.90124703150803
INXS	Simple Minds	9.90124703150803
INXS	Queen (band)	9.90124703150803
INXS	Men at Work	9.90124703150803
INXS	Led Zeppelin	9.90124703150803
INXS	Skid Row (American band)	9.90124703150803
INXS	Sex Pistols	9.90124703150803
Ian Dury	Steely Dan	1.2356874878696038
Ian Dury	The Who	1.2356874878696038
Ian Dury	Pink Floyd	1.2356874878696038
Icehouse (band)	Roxy Music	1.5911268016557978
Icehouse (band)	Midnight Oil	1.5911268016557978
Icehouse (band)	Simple Minds	1.5911268016557978
Icehouse (band)	Manfred Mann's Earth Band	1.5911268016557978
Icehouse (band)	Talking Heads	1.5911268016557978
Icehouse (band)	Lou Reed	1.5911268016557978
Iggy Pop	White Zombie (band)	5.743732093347792
Iggy Pop	Queens of the Stone Age	5.743732093347792
Iggy Pop	Little Richard	5.743732093347792
Iggy Pop	The Cult	5.743732093347792
Iggy Pop	Joy Division	5.743732093347792
Iggy Pop	Morrissey	5.743732093347792
Iggy Pop	Marilyn Manson (band)	5.743732093347792
Iggy Pop	Sum 41	5.743732093347792
Iggy Pop	Nirvana (band)	5.743732093347792
Iggy Pop	T. Rex (band)	5.743732093347792
Iggy Pop	Royal Blood (band)	5.743732093347792
Iggy Pop	Neil Young	5.743732093347792
Iggy Pop	Jane's Addiction	5.743732093347792
Iggy Pop	Lou Reed	5.743732093347792
Iggy Pop	The Doors	5.743732093347792
Iggy Pop	Simple Minds	5.743732093347792
Iggy Pop	Pixies (band)	5.743732093347792
Iggy Pop	Nine Inch Nails	5.743732093347792
Iggy Pop	Rammstein	5.743732093347792
Iggy Pop	Sex Pistols	5.743732093347792
Imagine Dragons	Nickelback	7.465124950498334
Imagine Dragons	Nirvana (band)	7.465124950498334
Imagine Dragons	Slipknot (band)	7.465124950498334
Imagine Dragons	Midnight Oil	7.465124950498334
Imagine Dragons	X Ambassadors	7.465124950498334
Imagine Dragons	The Beatles	7.465124950498334
Imagine Dragons	Train (band)	7.465124950498334
Imagine Dragons	Linkin Park	7.465124950498334
Imagine Dragons	Mumford & Sons	7.465124950498334
Imagine Dragons	U2	7.465124950498334
Imagine Dragons	System of a Down	7.465124950498334
Imagine Dragons	Muse (band)	7.465124950498334
Incubus (band)	Red Hot Chili Peppers	5.464558303533118
Incubus (band)	R.E.M.	5.464558303533118
Incubus (band)	Pantera	5.464558303533118
Incubus (band)	Soundgarden	5.464558303533118
Incubus (band)	Linkin Park	5.464558303533118
Incubus (band)	Pearl Jam	5.464558303533118
Incubus (band)	Rage Against the Machine	5.464558303533118
Incubus (band)	The Offspring	5.464558303533118
Incubus (band)	Thirty Seconds to Mars	5.464558303533118
Incubus (band)	Steve Vai	5.464558303533118
Incubus (band)	Social Distortion	5.464558303533118
Incubus (band)	Nirvana (band)	5.464558303533118
Incubus (band)	Primus (band)	5.464558303533118
Incubus (band)	Papa Roach	5.464558303533118
Incubus (band)	Jimmy Eat World	5.464558303533118
Incubus (band)	Stone Temple Pilots	5.464558303533118
Incubus (band)	Jane's Addiction	5.464558303533118
Incubus (band)	Korn	5.464558303533118
Incubus (band)	Staind	5.464558303533118
Incubus (band)	Live (band)	5.464558303533118
Incubus (band)	The Police	5.464558303533118
Incubus (band)	System of a Down	5.464558303533118
Interpol (band)	The Smashing Pumpkins	1.1319372021506153
Interpol (band)	U2	1.1319372021506153
